date,reason,duration,affiliation,status
6/11/2018,Research,0.5,Nursing,Student
6/11/2018,Class Planning with Faculty,0.25,Medicine,Faculty
6/11/2018,Research,0.5,Medicine,Student
6/8/2018,Research,0.25,UMMC,Faculty
6/8/2018,Research,1,Medicine,Faculty
6/8/2018,Class Assignment,0.5,Nursing,Student
6/8/2018,Class Assignment,0.5,Nursing,Student
6/8/2018,Class Assignment,0.5,Nursing,Student
6/7/2018,Research,1,Nursing,Faculty
6/7/2018,Research,0.75,Nursing,Student
6/7/2018,Class Assignment,0.5,Nursing,Student
6/7/2018,Class Assignment,0.25,Nursing,Student
6/5/2018,Research,1,Nursing,Staff
6/5/2018,Research,1,Dental,Faculty
6/5/2018,Class Assignment,1,Medicine,Student
6/4/2018,Research,1,Nursing,Faculty
6/4/2018,Class Assignment,0.5,Medicine,Student
6/1/2018,Other,1,Medicine,Faculty
5/31/2018,Other,0.5,Medicine,Student
5/31/2018,Research,1,Medicine,Student
5/31/2018,Class Assignment,1,Social Work,Student
5/31/2018,Class Assignment,2,Social Work,Student
5/30/2018,Research,0.5,Pharmacy,Student
5/30/2018,Research,0.25,UMMC,Faculty
5/30/2018,Other,1,Nursing,Faculty
5/30/2018,Class Assignment,1,Social Work,Student
5/30/2018,Other,1,Social Work,Faculty
5/29/2018,Research,0.25,UMMC,Faculty
5/29/2018,Other,0.5,Pharmacy,Faculty
5/29/2018,Class Assignment,1,Social Work,Student
5/29/2018,Class Assignment,1,Social Work,Student
5/29/2018,Research,1,Pharmacy,Student
5/25/2018,Research,0.5,UMMC,Faculty
5/25/2018,Research,1,Medicine,Student
5/25/2018,Research,1.5,Pharmacy,Student
5/25/2018,Class Assignment,0.75,Nursing,Student
5/23/2018,Research,1.5,Medicine,Student
5/23/2018,Class Assignment,0.25,Nursing,Student
5/22/2018,Class Assignment,1.25,Social Work,Student
5/21/2018,Class Assignment,1,Social Work,Student
5/21/2018,Class Assignment,1.5,Social Work,Student
5/18/2018,Research,1,Medicine,Faculty
5/18/2018,Other,1,Medicine,Faculty
5/18/2018,Grant-Related,0.25,Medicine,Faculty
5/16/2018,Other,0.75,Pharmacy,Faculty
5/14/2018,Other,0.5,Medicine,Faculty
5/11/2018,Class Assignment,0.5,Pharmacy,Student
5/10/2018,Research,1,Pharmacy,Student
5/10/2018,Research,1,Pharmacy,Student
5/8/2018,Other,1,Medicine,Faculty
5/8/2018,Class Assignment,3,Medicine,Student
5/7/2018,Class Assignment,2,Nursing,Student
5/7/2018,Research,1,Pharmacy,Staff
5/4/2018,Class Assignment,4,Medicine,Student
5/4/2018,Class Assignment,3.5,Medicine,Student
5/3/2018,Other,1,Medicine,Student
5/2/2018,Class Assignment,2,Nursing,Student
5/2/2018,Class Assignment,2,Medicine,Student
5/2/2018,Research,1,Medicine,Student
5/2/2018,Class Assignment,0.75,Social Work,Student
4/30/2018,Class Assignment,4,Medicine,Student
4/30/2018,Class Assignment,3.5,Medicine,Student
4/30/2018,Other,0.5,Graduate School,Staff
4/27/2018,Class Assignment,3,Medicine,Student
4/27/2018,Class Assignment,2,Nursing,Student
4/27/2018,Class Assignment,3.5,Medicine,Student
4/27/2018,Class Assignment,1.5,Medicine,Student
4/27/2018,Class Assignment,2,Medicine,Student
4/27/2018,Other,1,Medicine,Faculty
4/26/2018,Class Assignment,2,Nursing,Student
4/26/2018,Class Assignment,3.5,Medicine,Student
4/26/2018,Class Assignment,2,Medicine,Student
4/26/2018,Other,1,Graduate School,Staff
4/25/2018,Class Assignment,0.75,Nursing,Student
4/25/2018,Class Assignment,0.5,Nursing,Student
4/24/2018,Class Planning with Faculty,2,Graduate School,Faculty
4/24/2018,Other,1,Graduate School,Staff
4/23/2018,Other,1.5,Graduate School,Staff
4/23/2018,Class Assignment,0.25,Pharmacy,Student
4/23/2018,Class Assignment,1,Pharmacy,Student
4/23/2018,Class Assignment,0.75,Nursing,Student
4/20/2018,Class Assignment,4,Medicine,Student
4/20/2018,Class Planning with Faculty,1.5,Pharmacy,Faculty
4/19/2018,Class Assignment,3.5,Medicine,Student
4/19/2018,Class Assignment,2,Nursing,Student
4/19/2018,Other,1.5,Graduate School,Staff
4/18/2018,Class Assignment,0.75,Nursing,Student
4/18/2018,Class Assignment,0.75,Nursing,Student
4/18/2018,Class Assignment,0.5,Nursing,Student
4/18/2018,Class Assignment,0.5,Nursing,Student
4/18/2018,Class Assignment,0.5,Nursing,Student
4/18/2018,Class Assignment,0.5,Nursing,Student
4/18/2018,Other,0.5,Medicine,Student
4/18/2018,Research,0.5,UMMC,Faculty
4/18/2018,Class Assignment,1,Social Work,Student
4/18/2018,Research,1,Nursing,Faculty
4/18/2018,Class Assignment,0.5,Medicine,Student
4/17/2018,Class Assignment,0.5,Nursing,Student
4/17/2018,Class Assignment,4,Medicine,Student
4/17/2018,Research,1,Other,Other
4/17/2018,Other,1,Dental,Student
4/17/2018,Other,0.5,Medicine,Student
4/17/2018,Research,0.5,UMMC,Faculty
4/17/2018,Other,0.5,Medicine,Student
4/17/2018,Research,1,Pharmacy,Staff
4/16/2018,Research,3,Nursing,Student
4/16/2018,Research,1,Pharmacy,Student
4/13/2018,Research,0.5,UMMC,Faculty
4/13/2018,Class Assignment,0.5,Social Work,Student
4/12/2018,Other,0.5,Medicine,Student
4/12/2018,Research,1,UMMC,Faculty
4/12/2018,Other,0.25,Other,Faculty
4/12/2018,Class Assignment,0.5,Nursing,Student
4/11/2018,Research,1,UMMC,Faculty
4/11/2018,Research,1.5,Medicine,Staff
4/11/2018,Class Assignment,1,Social Work,Student
4/11/2018,Class Assignment,0.5,Graduate School,Student
4/11/2018,Class Assignment,0.75,Nursing,Student
4/10/2018,Research,1,Medicine,Staff
4/10/2018,Other,1,Dental,Student
4/10/2018,Class Assignment,0.25,Nursing,Student
4/9/2018,Other,1,Other,Staff
4/9/2018,Research,2,Medicine,Staff
4/6/2018,Class Assignment,0.25,Nursing,Student
4/6/2018,Research,1,Nursing,Student
4/6/2018,Class Assignment,1,Nursing,Student
4/5/2018,Research,1.5,Other,Other
4/5/2018,Class Planning with Faculty,1.25,Pharmacy,Faculty
4/5/2018,Class Assignment,0.5,Nursing,Student
4/5/2018,Class Assignment,1,Nursing,Student
4/5/2018,Class Assignment,0.5,Nursing,Student
4/4/2018,Class Assignment,2,Nursing,Student
4/4/2018,Research,1.5,Pharmacy,Student
4/4/2018,Research,1,Medicine,Staff
4/4/2018,Other,0.25,UMMC,Staff
4/4/2018,Class Assignment,0.25,Nursing,Student
4/4/2018,Class Assignment,1,Nursing,Student
4/4/2018,Class Assignment,0.75,Nursing,Student
4/4/2018,Class Assignment,0.5,Nursing,Student
4/3/2018,Class Planning with Faculty,1,Graduate School,Faculty
4/3/2018,Class Planning with Faculty,2,Graduate School,Faculty
4/3/2018,Class Assignment,1,UMB,Student
4/3/2018,Other,0.25,UMMC,Staff
4/3/2018,Research,1,Medicine,Student
4/3/2018,Research,1.25,Social Work,Student
4/3/2018,Research,0.5,UMMC,Staff
4/3/2018,Class Assignment,0.5,Nursing,Student
4/2/2018,Other,0.5,Medicine,Student
4/2/2018,Research,1,Medicine,Student
4/2/2018,Class Assignment,0.5,Nursing,Student
4/2/2018,Class Assignment,1,Nursing,Student
3/30/2018,Class Assignment,2,Nursing,Student
3/30/2018,Other,0.5,Medicine,Student
3/30/2018,Class Assignment,1.5,Social Work,Student
3/30/2018,Class Assignment,0.75,Nursing,Student
3/29/2018,Class Assignment,3.5,Nursing,Student
3/29/2018,Class Assignment,0.75,Nursing,Student
3/29/2018,Class Assignment,0.25,Nursing,Student
3/28/2018,Other,0.75,Graduate School,Student
3/28/2018,Class Assignment,1,Nursing,Student
3/28/2018,Class Assignment,1,Nursing,Student
3/28/2018,Class Assignment,1,Nursing,Student
3/28/2018,Class Assignment,0.5,Nursing,Student
3/28/2018,Class Assignment,1,Nursing,Student
3/28/2018,Research,0.5,Nursing,Student
3/27/2018,Class Assignment,0.75,Nursing,Student
3/27/2018,Class Assignment,4,Nursing,Student
3/27/2018,Research,1.5,Medicine,Student
3/27/2018,Other,0.5,UMMC,Staff
3/27/2018,Class Assignment,1.5,Nursing,Student
3/27/2018,Research,0.75,UMMC,Student
3/27/2018,Class Assignment,0.5,Nursing,Faculty
3/27/2018,Class Assignment,0.5,Nursing,Student
3/26/2018,Class Assignment,0.5,Nursing,Student
3/26/2018,Class Assignment,0.5,Nursing,Student
3/26/2018,Other,0.5,UMMC,Staff
3/26/2018,Class Assignment,1,Nursing,Student
3/26/2018,Class Assignment,1,Nursing,Student
3/26/2018,Class Assignment,0.75,Nursing,Student
3/26/2018,Research,1,Pharmacy,Student
3/26/2018,Class Assignment,0.5,Nursing,Student
3/23/2018,Research,1.5,Medicine,Staff
3/23/2018,Class Assignment,0.5,Nursing,Student
3/23/2018,Class Assignment,0.5,Nursing,Student
3/23/2018,Class Assignment,0.25,Nursing,Student
3/22/2018,Research,1,Medicine,Staff
3/22/2018,Research,1,Dental,Student
3/22/2018,Class Assignment,0.5,Nursing,Student
3/21/2018,Class Assignment,4,Nursing,Student
3/21/2018,Research,1,UMMC,Staff
3/20/2018,Research,1.5,Medicine,Student
3/20/2018,Other,0.5,UMMC,Staff
3/20/2018,Research,1.25,Pharmacy,Other
3/19/2018,Class Assignment,0.75,Nursing,Student
3/19/2018,Research,1,Medicine,Faculty
3/19/2018,Other,2,Medicine,Faculty
3/16/2018,Other,0.5,Graduate School,Student
3/16/2018,Class Assignment,0.5,Nursing,Student
3/16/2018,Class Assignment,0.25,Social Work,Student
3/16/2018,Class Assignment,1,Nursing,Student
3/16/2018,Class Assignment,1,Nursing,Student
3/15/2018,Class Assignment,0.5,Nursing,Student
3/15/2018,Research,0.75,UMMC,Staff
3/15/2018,Class Assignment,1,Pharmacy,Student
3/14/2018,Other,3.5,Medicine,Faculty
3/14/2018,Class Assignment,1,Nursing,Student
3/13/2018,Other,0.5,UMMC,Staff
3/13/2018,Class Assignment,0.5,Nursing,Student
3/13/2018,Class Assignment,0.5,Nursing,Student
3/12/2018,Class Assignment,1,Nursing,Student
3/12/2018,Class Planning with Faculty,2,Medicine,Faculty
3/12/2018,Other,0.5,UMMC,Staff
3/12/2018,Research,1,Medicine,Faculty
3/12/2018,Class Assignment,1,Nursing,Student
3/9/2018,Class Assignment,6,Dental,Student
3/9/2018,Class Assignment,4,Dental,Student
3/9/2018,Class Assignment,0.75,Nursing,Student
3/9/2018,Class Assignment,1,Nursing,Student
3/8/2018,Research,1,Other,Other
3/8/2018,Research,0.5,Medicine,Staff
3/7/2018,Research,0.5,Medicine,Staff
3/7/2018,Class Assignment,0.5,Nursing,Student
3/7/2018,Class Assignment,0.75,Nursing,Student
3/7/2018,Class Assignment,0.5,Nursing,Student
3/7/2018,Class Assignment,0.5,Nursing,Student
3/6/2018,Class Assignment,2,Nursing,Student
3/6/2018,Class Assignment,3.5,Nursing,Student
3/6/2018,Class Assignment,1.5,Nursing,Student
3/6/2018,Research,0.5,Medicine,Staff
3/6/2018,Class Assignment,1,Nursing,Student
3/6/2018,Class Assignment,1,Nursing,Student
3/6/2018,Class Assignment,1,Nursing,Faculty
3/5/2018,Research,1.5,Medicine,Faculty
3/5/2018,Class Assignment,0.5,Nursing,Student
3/5/2018,Class Assignment,0.5,Nursing,Student
3/5/2018,Research,1,Dental,Faculty
3/2/2018,Research,0.5,Pharmacy,Student
3/2/2018,Research,0.5,Medicine,Staff
3/2/2018,Research,1.25,Pharmacy,Student
3/2/2018,Class Assignment,0.25,Nursing,Student
3/2/2018,Research,0.5,Medicine,Staff
3/1/2018,Class Assignment,1,Medicine,Student
3/1/2018,Research,0.5,Medicine,Staff
3/1/2018,Research,0.5,Pharmacy,Student
3/1/2018,Class Assignment,1,Nursing,Student
3/1/2018,Class Assignment,1,Nursing,Student
2/28/2018,Research,0.5,Medicine,Staff
2/28/2018,Class Assignment,0.5,Nursing,Student
2/28/2018,Class Assignment,0.75,Nursing,Student
2/28/2018,Class Assignment,0.5,Nursing,Student
2/28/2018,Class Assignment,0.5,Nursing,Student
2/28/2018,Class Assignment,0.5,Nursing,Student
2/27/2018,Research,0.5,Medicine,Staff
2/26/2018,Class Planning with Faculty,1.25,Pharmacy,Faculty
2/26/2018,Research,0.5,Pharmacy,Student
2/26/2018,Research,0.75,Pharmacy,Student
2/26/2018,Class Assignment,0.25,Nursing,Student
2/26/2018,Class Planning with Faculty,1.25,Nursing,Faculty
2/23/2018,Class Assignment,0.5,Graduate School,Student
2/23/2018,Class Assignment,1,Nursing,Student
2/22/2018,Other,0.5,UMMC,Staff
2/22/2018,Research,0.5,UMMC,Faculty
2/22/2018,Class Assignment,1,Nursing,Student
2/22/2018,Class Assignment,0.5,Nursing,Student
2/22/2018,Research,0.4,Nursing,Student
2/22/2018,Other,0.5,Nursing,Student
2/21/2018,Research,0.5,Graduate School,Faculty
2/21/2018,Research,0.5,UMMC,Faculty
2/21/2018,Research,0.5,UMMC,Faculty
2/21/2018,Class Assignment,1,Nursing,Student
2/21/2018,Class Assignment,1.5,Nursing,Student
2/20/2018,Research,0.5,Graduate School,Faculty
2/20/2018,Research,1,UMMC,Faculty
2/20/2018,Class Assignment,0.5,Nursing,Student
2/20/2018,Class Assignment,1,Nursing,Student
2/20/2018,Class Assignment,0.5,Nursing,Student
2/20/2018,Class Assignment,0.5,Nursing,Student
2/19/2018,Research,2,UMMC,Faculty
2/19/2018,Research,1,Pharmacy,Faculty
2/16/2018,Class Assignment,0.5,Nursing,Student
2/16/2018,Research,0.25,Pharmacy,Student
2/16/2018,Class Assignment,0.75,Nursing,Student
2/16/2018,Class Assignment,1,Nursing,Student
2/15/2018,Class Assignment,0.5,Nursing,Student
2/15/2018,Class Assignment,0.75,Nursing,Student
2/15/2018,Class Assignment,0.5,Nursing,Student
2/15/2018,Class Assignment,0.5,Social Work,Student
2/15/2018,Class Assignment,0.25,Nursing,Student
2/15/2018,Research,0.25,Nursing,Student
2/14/2018,Class Assignment,2,Nursing,Student
2/14/2018,Class Assignment,2,Dental,Student
2/14/2018,Class Assignment,1.5,Nursing,Student
2/14/2018,Class Assignment,0.75,Nursing,Student
2/14/2018,Class Assignment,0.25,Nursing,Student
2/14/2018,Research,0.5,Nursing,Faculty
2/13/2018,Research,1,UMMC,Staff
2/13/2018,Class Assignment,0.5,Nursing,Student
2/13/2018,Class Assignment,0.75,Nursing,Student
2/13/2018,Class Assignment,0.5,Nursing,Student
2/12/2018,Class Assignment,4,Dental,Student
2/12/2018,Class Assignment,0.25,Nursing,Student
2/12/2018,Class Assignment,0.75,Nursing,Student
2/9/2018,Class Assignment,2,Dental,Student
2/9/2018,Class Assignment,1,Social Work,Student
2/9/2018,Research,0.5,Nursing,Student
2/9/2018,Class Assignment,0.25,Nursing,Student
2/9/2018,Class Assignment,0.75,Nursing,Student
2/9/2018,Research,1,UMMC,Staff
2/8/2018,Class Assignment,1.5,Medicine,Student
2/8/2018,Class Assignment,2,Medicine,Student
2/8/2018,Other,2,Graduate School,Staff
2/8/2018,Research,2.5,UMMC,Faculty
2/8/2018,Class Assignment,0.5,Nursing,Student
2/8/2018,Class Assignment,1,Nursing,Student
2/8/2018,Class Assignment,0.5,Nursing,Student
2/7/2018,Class Assignment,4.5,Medicine,Student
2/7/2018,Research,1.5,UMMC,Faculty
2/7/2018,Class Assignment,1,Nursing,Student
2/7/2018,Class Assignment,0.5,Nursing,Student
2/6/2018,Research,2,UMMC,Faculty
2/6/2018,Research,1,Nursing,Faculty
2/6/2018,Research,1,Medicine,Faculty
2/6/2018,Research,0.33,Medicine,Faculty
2/6/2018,Class Assignment,1,Nursing,Student
2/6/2018,Class Assignment,0.25,Nursing,Student
2/5/2018,Research,1,Dental,Faculty
2/5/2018,Research,0.75,Nursing,Student
2/3/2018,Class Assignment,0.5,Social Work,Student
2/2/2018,Research,0.5,UMMC,Staff
2/1/2018,Other,2,Graduate School,Staff
2/1/2018,Research,1.5,UMMC,Faculty
1/31/2018,Class Planning with Faculty,4,Medicine,Faculty
1/31/2018,Research,0.5,Nursing,Student
1/31/2018,Research,1,Nursing,Staff
1/31/2018,Research,1,Medicine,Student
1/30/2018,Research,1.5,UMMC,Faculty
1/30/2018,Research,1,Social Work,Student
1/30/2018,Class Assignment,0.5,Nursing,Student
1/29/2018,Research,1,Medicine,Staff
1/29/2018,Research,0.5,Medicine,Student
1/26/2018,Research,1,Medicine,Student
1/26/2018,Research,1,Nursing,Student
1/25/2018,Research,1.5,Medicine,Student
1/22/2018,Class Assignment,0.5,Dental,Student
1/19/2018,Research,0.5,Pharmacy,Student
1/19/2018,Research,0.75,Nursing,Student
1/18/2018,Research,2,UMMC,Faculty
1/18/2018,Class Assignment,0.5,Nursing,Student
1/12/2018,Research,1,Medicine,Student
1/10/2018,Class Assignment,2,Nursing,Student
1/9/2018,Other,2,Medicine,Faculty
1/9/2018,Class Assignment,1,Dental,Student
1/8/2018,Research,0.5,Nursing,Staff
1/8/2018,Research,1,Dental,Student
1/5/2018,Class Assignment,0.5,Nursing,Student
1/3/2018,Research,0.75,UMMC,Staff
1/3/2018,Other,0.5,Pharmacy,Faculty
1/3/2018,Research,1,Nursing,Student
